customer_id,first_name,last_name,email,country,segment,signup_date,credit_limit,active_flag
CUST0004950,James,Anderson,james.anderson348@example.com,Saudi Arabia,VIP,2023-02-02,9822.93,Y
CUST0004951,Sakura,Garcia,sakura.garcia878@example.com,China,Retail,2020-02-27,3013.07,Y
CUST0004952,Carlos,Allen,carlos.allen463@example.com,South Africa,Retail,2024-06-05,763.12,Y
CUST0004953,William,Taylor,william.taylor932@example.com,South Africa,Corporate,2018-01-20,3069.79,Y
CUST0004954,Priya,Taylor,priya.taylor554@example.com,Saudi Arabia,Wholesale,2026-07-14,6100.55,Y
CUST0004955,Olivia,Lee,olivia.lee214@example.com,Germany,Corporate,2022-04-27,3492.37,Y
CUST0004956,Linda,Scott,linda.scott465@example.com,Saudi Arabia,Corporate,2023-02-17,7410.78,Y
CUST0004957,Sofia,Brown,,India,E-Commerce,2020-07-08,2707.92,Y
CUST0004958,Ingrid,Anderson,ingrid.anderson863@example.com,Canada,Corporate,2026-07-12,5535.79,Y
CUST0004959,Joseph,Anderson,joseph.anderson182@example.com,France,VIP,2022-09-18,1531.55,Y
CUST0004960,Hans,Perez,hans.perez935@example.com,Saudi Arabia,Corporate,2020-12-17,7418.88,N
CUST0004961,Fatima,Davis,fatima.davis799@example.com,USA,E-Commerce,2024-02-02,4444.94,Y
CUST0004962,Liam,Williams,liam.williams601@example.com,France,Corporate,2026-02-19,1641.18,Y
CUST0004963,Linda,Wright,linda.wright95@example.com,UAE,Corporate,2018-03-22,2225.93,Y
CUST0004964,Charles,Hernandez,charles.hernandez496@example.com,USA,Corporate,2024-08-31,7403.72,Y
CUST0004965,Mei,Martin,mei.martin823@example.com,China,Corporate,2019-04-26,3794.71,Y
CUST0004966,Patricia,Walker,patricia.walker977@example.com,Brazil,Corporate,2022-05-26,1716.93,Y
CUST0004967,Hans,White,hans.white297@example.com,Australia,E-Commerce,2022-09-10,17597.5,Y
CUST0004968,Elizabeth,Allen,elizabeth.allen579@example.com,Saudi Arabia,Corporate,2019-09-14,6778.52,Y
CUST0004969,Susan,Jackson,susan.jackson520@example.com,UAE,E-Commerce,2025-08-18,16248.48,Y
CUST0004970,Susan,Smith,susan.smith624@example.com,Japan,E-Commerce,2025-09-07,3285.26,Y
CUST0004971,Wei,Clark,wei.clark12@example.com,Singapore,Corporate,2022-04-02,3722.74,Y
CUST0004972,Barbara,Clark,barbara.clark70@example.com,Germany,VIP,2019-06-26,11911.72,N
CUST0004973,Olivia,Walker,olivia.walker35@example.com,Brazil,Corporate,2022-12-11,4222.72,Y
CUST0004974,Hans,White,hans.white480@example.com,USA,Wholesale,2024-05-21,6642.68,Y
CUST0004975,Carlos,Martinez,carlos.martinez386@example.com,Germany,Corporate,2023-04-03,1952.92,Y
CUST0004976,Hans,Jones,hans.jones687@example.com,Saudi Arabia,Retail,2018-08-14,3459.51,N
CUST0004977,Jessica,Thompson,jessica.thompson127@example.com,UK,VIP,2024-09-11,1158.81,Y
CUST0004978,Barbara,,barbara.williams417@example.com,Japan,Wholesale,2021-03-23,1653.23,Y
CUST0004979,Joseph,Gonzalez,joseph.gonzalez701@example.com,Saudi Arabia,Wholesale,2018-08-01,504.72,Y
CUST0004980,Susan,Anderson,susan.anderson259@example.com,France,Corporate,2018-04-03,700.28,Y
CUST0004981,Mary,,mary.harris580@example.com,France,Wholesale,2025-08-17,19423.39,N
CUST0004982,Priya,Thompson,priya.thompson671@example.com,UK,Wholesale,2021-10-28,1887.69,Y
CUST0004983,Priya,Lee,priya.lee798@example.com,UK,VIP,2021-06-05,5942.97,Y
CUST0004984,Omar,Perez,omar.perez249@example.com,China,Retail,2018-05-16,9634.85,Y
CUST0004985,Thomas,Taylor,thomas.taylor544@example.com,South Africa,VIP,2021-10-09,4499.88,Y
CUST0004986,Yuki,Perez,yuki.perez252@example.com,Canada,Retail,2024-06-28,1331.13,Y
CUST0004987,Layla,Smith,layla.smith263@example.com,UK,E-Commerce,2021-12-04,7011.91,N
CUST0004988,Elizabeth,King,elizabeth.king822@example.com,USA,E-Commerce,2020-10-11,5084.6,N
CUST0004989,Carlos,Martin,carlos.martin994@example.com,UK,E-Commerce,2021-09-26,7069.88,Y
CUST0004990,Yuki,Scott,,India,VIP,2023-12-12,7842.87,Y
CUST0004991,Hans,Wright,hans.wright407@example.com,USA,Wholesale,2018-06-22,19027.15,Y
CUST0004992,William,Hernandez,william.hernandez126@example.com,Germany,Retail,2023-05-23,4761.46,Y
CUST0004993,Jennifer,Lee,jennifer.lee574@example.com,India,Corporate,2020-05-05,2590.03,N
CUST0004994,William,Wright,william.wright831@example.com,China,VIP,2023-11-19,5727.22,Y
CUST0004995,David,King,david.king509@example.com,Germany,Retail,2020-10-27,854.48,Y
CUST0004996,Karen,White,karen.white817@example.com,India,Wholesale,2024-06-18,11884.46,Y
CUST0004997,Yuki,Sanchez,yuki.sanchez318@example.com,France,Retail,2022-10-16,1135.65,Y
CUST0004998,Richard,Lopez,richard.lopez555@example.com,Japan,VIP,2018-01-28,2486.32,Y
CUST0004999,Mary,Lee,mary.lee81@example.com,Mexico,Retail,2020-01-03,-8957.18,Y
CUST0005000,Karen,Perez,karen.perez702@example.com,Canada,Wholesale,2018-03-28,5047.97,Y
CUST0005001,David,Smith,david.smith85@example.com,Mexico,Corporate,2022-01-18,3001.37,Y
CUST0005002,Sarah,Jones,sarah.jones408@example.com,France,VIP,2023-08-03,3706.91,Y
CUST0005003,John,Brown,john.brown890@example.com,South Africa,E-Commerce,2022-07-21,10139.52,Y
CUST0005004,Ingrid,Lee,ingrid.lee666@example.com,Mexico,Retail,2019-02-05,2577.61,Y
CUST0005005,Priya,Lewis,priya.lewis259@example.com,France,Wholesale,2018-07-28,10687.65,Y
CUST0005006,Priya,Brown,priya.brown493@example.com,Japan,E-Commerce,2021-04-12,961.31,Y
CUST0005007,Richard,Gonzalez,richard.gonzalez14@example.com,Brazil,E-Commerce,2023-09-11,7998.4,N
CUST0005008,Elizabeth,Thomas,elizabeth.thomas706@example.com,Japan,Wholesale,2022-06-18,9904.52,Y
CUST0005009,James,Ramirez,james.ramirez51@example.com,Saudi Arabia,Retail,2020-11-29,-1503.35,Y
CUST0005010,Elizabeth,Anderson,elizabeth.anderson138@example.com,India,Corporate,2018-11-06,3313.64,Y
CUST0005011,Liam,Perez,liam.perez513@example.com,Mexico,Retail,2024-12-18,1404.61,Y
CUST0005012,James,Miller,james.miller374@example.com,USA,Retail,2024-05-05,6631.16,Y
CUST0005013,Yuki,Rodriguez,yuki.rodriguez29@example.com,Brazil,Wholesale,2021-12-06,4332.33,Y
CUST0005014,William,Williams,william.williams123@example.com,Singapore,VIP,2019-09-26,5543.72,Y
CUST0005015,Wei,Rodriguez,wei.rodriguez244@example.com,Germany,Wholesale,2024-05-03,1593.81,Y
CUST0005016,James,Moore,james.moore590@example.com,Australia,Wholesale,2026-06-16,1689.67,Y
CUST0005017,Fatima,Allen,fatima.allen166@example.com,Brazil,Retail,2021-11-08,711.91,Y
CUST0005018,Mei,Lee,mei.lee831@example.com,Canada,Retail,2022-10-25,2443.54,Y
CUST0005019,Hans,Garcia,hans.garcia290@example.com,Brazil,Wholesale,2018-03-21,-4602.0,N
CUST0005020,Ingrid,Perez,ingrid.perez851@example.com,South Africa,Corporate,2021-05-24,10257.35,Y
CUST0005021,Linda,Martin,linda.martin937@example.com,UK,E-Commerce,2024-04-18,5996.97,Y
CUST0005022,Jessica,Clark,jessica.clark163@example.com,India,Wholesale,2021-11-17,3358.16,Y
CUST0005023,Layla,Wright,layla.wright244@example.com,Mexico,Retail,2019-12-30,-15800.83,Y
CUST0005024,Yuki,Lewis,yuki.lewis242@example.com,Saudi Arabia,Corporate,2025-12-11,6851.37,Y
CUST0005025,Yuki,Hernandez,yuki.hernandez904@example.com,Saudi Arabia,E-Commerce,2021-05-01,13808.11,Y
CUST0005026,Karen,Gonzalez,karen.gonzalez645@example.com,South Africa,E-Commerce,2021-05-31,4249.52,Y
CUST0005027,Ingrid,King,ingrid.king508@example.com,UK,VIP,2022-03-22,1998.13,Y
CUST0005028,Linda,Perez,linda.perez926@example.com,India,E-Commerce,2020-07-01,771.37,Y
CUST0005029,Robert,Hernandez,robert.hernandez629@example.com,South Africa,VIP,2018-07-12,6974.68,Y
CUST0005030,Joseph,Moore,joseph.moore951@example.com,Japan,Retail,2025-03-09,1146.58,Y
CUST0005031,Charles,Walker,charles.walker596@example.com,Singapore,Corporate,2018-07-27,2303.24,Y
CUST0005032,Patricia,Jackson,patricia.jackson10@example.com,Brazil,Retail,2022-09-13,4301.47,Y
CUST0005033,Yuki,Anderson,yuki.anderson490@example.com,India,Wholesale,2021-03-25,4655.34,Y
CUST0005034,Priya,Harris,priya.harris712@example.com,Saudi Arabia,Wholesale,2019-05-31,5088.75,Y
CUST0005035,Elizabeth,Williams,elizabeth.williams227@example.com,India,VIP,2020-08-03,1409.14,Y
CUST0005036,Jennifer,Moore,jennifer.moore946@example.com,Singapore,Retail,2019-02-15,2888.06,Y
CUST0005037,Elizabeth,Robinson,elizabeth.robinson248@example.com,Canada,Retail,2026-06-08,5301.14,Y
CUST0005038,Barbara,Sanchez,barbara.sanchez319@example.com,South Africa,Retail,2020-11-25,18002.69,Y
CUST0005039,Fatima,Clark,fatima.clark586@example.com,Saudi Arabia,Retail,2018-02-17,7002.99,Y
CUST0005040,Layla,Moore,layla.moore129@example.com,South Africa,VIP,2020-07-01,13294.09,Y
CUST0005041,Fatima,King,fatima.king755@example.com,France,Corporate,2021-06-08,7681.88,Y
CUST0005042,Liam,Thomas,liam.thomas855@example.com,Saudi Arabia,E-Commerce,2024-11-30,4978.97,Y
CUST0005043,Carlos,Walker,carlos.walker807@example.com,China,Retail,2021-12-16,1566.11,Y
CUST0005044,Mary,Hernandez,mary.hernandez171@example.com,India,Wholesale,2026-04-27,5993.35,Y
CUST0005045,Jessica,Sanchez,jessica.sanchez333@example.com,USA,Retail,2026-01-26,5382.59,Y
CUST0005046,Mary,Williams,mary.williams721@example.com,Australia,Retail,2022-11-06,5112.41,Y
CUST0005047,Ingrid,Clark,ingrid.clark70@example.com,Singapore,E-Commerce,2021-05-18,3864.62,Y
CUST0005048,Omar,Young,omar.young256@example.com,Singapore,E-Commerce,2021-07-26,4260.84,Y
CUST0005049,Patricia,Jackson,patricia.jackson181@example.com,Australia,Wholesale,2019-05-27,2535.65,Y
CUST0005050,Sakura,Martinez,sakura.martinez742@example.com,Mexico,Retail,2026-03-29,4162.69,Y
CUST0005051,Mei,Moore,mei.moore969@example.com,Brazil,Wholesale,2024-12-22,1600.47,Y
CUST0005052,Joseph,Sanchez,joseph.sanchez602@example.com,USA,E-Commerce,2021-08-01,8678.25,Y
CUST0005053,Barbara,Thompson,barbara.thompson179@example.com,Japan,Corporate,2024-04-04,1527.6,Y
CUST0005054,Fatima,Robinson,fatima.robinson203@example.com,Germany,VIP,2019-02-08,943.97,Y
CUST0005055,Jessica,Johnson,jessica.johnson957@example.com,China,Wholesale,2021-02-09,3365.69,Y
CUST0005056,Susan,Brown,susan.brown186@example.com,Germany,Corporate,2021-06-24,5869.22,Y
CUST0005057,Barbara,Martinez,barbara.martinez301@example.com,Saudi Arabia,Corporate,2020-11-04,3378.75,Y
CUST0005058,Liam,White,liam.white196@example.com,Mexico,Corporate,2019-10-07,-2120.03,Y
CUST0005059,Joseph,Thompson,joseph.thompson46@example.com,UAE,Retail,2022-06-26,4584.16,Y
CUST0005060,Jessica,,jessica.rodriguez335@example.com,Canada,Retail,2023-06-20,2630.91,Y
CUST0005061,Mei,Thompson,mei.thompson333@example.com,Japan,Corporate,2018-08-10,14005.45,Y
CUST0005062,Sarah,Brown,sarah.brown280@example.com,UK,Wholesale,2025-04-06,13296.76,Y
CUST0005063,Karen,Perez,karen.perez403@example.com,France,Retail,2018-11-19,3989.51,Y
CUST0005064,David,White,david.white833@example.com,UAE,Retail,2019-06-24,2486.62,Y
CUST0005065,Omar,Williams,omar.williams964@example.com,China,VIP,2018-11-05,7180.52,Y
CUST0005066,Jessica,Thompson,jessica.thompson926@example.com,USA,E-Commerce,2026-01-09,687.02,Y
CUST0005067,Karen,Taylor,karen.taylor954@example.com,Saudi Arabia,Retail,2024-11-30,3719.59,Y
CUST0005068,Yuki,Davis,yuki.davis342@example.com,Mexico,Corporate,2026-06-26,2549.8,Y
CUST0005069,Sakura,Davis,sakura.davis916@example.com,South Africa,Corporate,2022-11-06,13162.25,Y
CUST0005070,Barbara,Allen,barbara.allen647@example.com,Australia,Wholesale,2021-02-11,560.38,Y
CUST0005071,Mary,Ramirez,mary.ramirez124@example.com,Mexico,Corporate,2019-07-04,4523.91,Y
CUST0005072,John,Wright,john.wright673@example.com,UAE,Corporate,2020-08-30,7248.15,Y
CUST0005073,James,Smith,james.smith470@example.com,India,Retail,2021-07-04,3818.12,Y
CUST0005074,Elizabeth,Brown,elizabeth.brown322@example.com,Brazil,VIP,2025-05-25,946.36,Y
CUST0005075,Wei,Clark,wei.clark610@example.com,China,Corporate,2018-11-13,18460.83,Y
CUST0005076,Susan,Ramirez,susan.ramirez25@example.com,South Africa,VIP,2018-06-22,4149.16,Y
CUST0005077,Robert,Miller,robert.miller46@example.com,Canada,E-Commerce,2026-08-01,5262.0,Y
CUST0005078,Michael,Brown,michael.brown751@example.com,Germany,VIP,2019-09-02,1849.93,Y
CUST0005079,Omar,King,omar.king513@example.com,Japan,Retail,2024-01-13,3803.38,Y
CUST0005080,Robert,Moore,robert.moore819@example.com,South Africa,Corporate,2025-05-12,3303.14,Y
CUST0005081,Jessica,Scott,jessica.scott536@example.com,Canada,Corporate,2023-09-13,889.24,Y
CUST0005082,Liam,Thompson,liam.thompson91@example.com,Japan,E-Commerce,2022-09-19,1061.14,N
CUST0005083,Robert,Thompson,robert.thompson643@example.com,USA,VIP,2022-04-13,9584.54,Y
CUST0005084,Priya,Scott,priya.scott550@example.com,Saudi Arabia,Wholesale,2022-04-07,1871.0,Y
CUST0005085,Layla,Williams,layla.williams13@example.com,China,Wholesale,2026-01-05,1584.31,Y
CUST0005086,James,Scott,james.scott115@example.com,Australia,E-Commerce,2023-01-07,4015.09,Y
CUST0005087,Richard,Robinson,richard.robinson216@example.com,UAE,Corporate,2021-03-04,7821.22,Y
CUST0005088,Layla,Anderson,layla.anderson745@example.com,Mexico,Retail,2023-12-26,819.74,Y
CUST0005089,Priya,Lewis,priya.lewis976@example.com,South Africa,VIP,2026-07-11,4799.65,Y
CUST0005090,Mei,Miller,mei.miller657@example.com,France,E-Commerce,2021-03-09,1134.68,Y
CUST0005091,Susan,Clark,susan.clark473@example.com,South Africa,Retail,2020-12-01,685.71,Y
CUST0005092,Thomas,Williams,thomas.williams967@example.com,India,Corporate,2023-11-28,770.93,Y
CUST0005093,Carlos,Lewis,carlos.lewis382@example.com,Canada,VIP,2021-10-14,9483.78,Y
CUST0005094,Michael,Garcia,michael.garcia436@example.com,France,E-Commerce,2022-11-01,1127.66,Y
CUST0005095,Mei,Sanchez,mei.sanchez213@example.com,France,Wholesale,2026-06-02,731.01,Y
CUST0005096,Patricia,Lewis,patricia.lewis215@example.com,Brazil,Wholesale,2018-03-08,3380.38,Y
CUST0005097,William,Thompson,william.thompson542@example.com,Singapore,E-Commerce,2022-10-22,9789.29,Y
CUST0005098,Susan,Thomas,susan.thomas790@example.com,China,Corporate,2023-05-29,2021.82,Y
CUST0005099,Mary,Gonzalez,mary.gonzalez102@example.com,India,Corporate,2025-09-17,3238.42,Y
CUST0005100,Michael,Hernandez,michael.hernandez860@example.com,India,Retail,2022-03-01,703.71,Y
CUST0005101,Yuki,Martinez,yuki.martinez13@example.com,Singapore,Retail,2019-08-12,3480.81,Y
CUST0005102,Patricia,Rodriguez,patricia.rodriguez977@example.com,UAE,E-Commerce,2021-10-12,4809.17,Y
CUST0005103,Patricia,Perez,patricia.perez303@example.com,Brazil,Retail,2023-09-09,4730.41,N
CUST0005104,Robert,Scott,robert.scott864@example.com,Germany,VIP,2023-07-25,2520.53,Y
CUST0005105,Ingrid,Thomas,ingrid.thomas533@example.com,Japan,Corporate,2019-07-08,2395.58,Y
CUST0005106,Michael,Sanchez,michael.sanchez220@example.com,USA,Wholesale,2021-03-01,1063.74,Y
CUST0005107,Joseph,Brown,joseph.brown29@example.com,USA,VIP,2018-11-22,2784.83,Y
CUST0005108,Ahmed,Hernandez,ahmed.hernandez630@example.com,France,VIP,2020-07-14,1024.0,N
CUST0005109,Sakura,Moore,sakura.moore109@example.com,China,VIP,2024-05-08,7774.92,N
CUST0005110,Carlos,Lee,carlos.lee278@example.com,India,Corporate,2019-09-18,17447.48,Y
CUST0005111,Sakura,Gonzalez,sakura.gonzalez368@example.com,Canada,VIP,2024-10-16,18045.21,Y
CUST0005112,David,Martinez,david.martinez345@example.com,UK,Corporate,2021-09-02,10515.04,Y
CUST0005113,Patricia,Smith,patricia.smith170@example.com,UK,Wholesale,2018-06-03,5091.37,Y
CUST0005114,Charles,Williams,charles.williams382@example.com,India,Corporate,2023-01-24,6534.31,Y
CUST0005115,Michael,Lopez,michael.lopez369@example.com,Canada,E-Commerce,2023-10-26,2178.8,Y
CUST0005116,Robert,Taylor,robert.taylor105@example.com,South Africa,VIP,2025-01-20,5481.68,Y
CUST0005117,Omar,Smith,omar.smith345@example.com,Canada,Corporate,2022-07-07,3540.81,Y
CUST0005118,Liam,Davis,liam.davis871@example.com,UK,Wholesale,2024-06-30,3789.07,Y
CUST0005119,Layla,Scott,layla.scott301@example.com,Saudi Arabia,E-Commerce,2023-06-14,7589.47,Y
CUST0005120,Robert,Scott,robert.scott391@example.com,Saudi Arabia,Wholesale,2022-09-02,2155.86,Y
CUST0005121,William,Walker,william.walker401@example.com,Brazil,E-Commerce,2024-03-09,2413.92,Y
CUST0005122,Charles,Martin,charles.martin311@example.com,UK,Retail,2019-08-16,13427.51,Y
CUST0005123,Thomas,Scott,thomas.scott153@example.com,France,VIP,2024-02-08,789.33,Y
CUST0005124,Richard,Jones,richard.jones251@example.com,Singapore,Corporate,2020-08-19,3824.1,Y
CUST0005125,Karen,White,karen.white43@example.com,Germany,Retail,2019-03-27,12697.8,N
CUST0005126,Robert,Martinez,robert.martinez390@example.com,Australia,Corporate,2025-01-29,5212.7,Y
CUST0005127,Linda,Taylor,linda.taylor807@example.com,Canada,VIP,2026-07-20,4452.78,Y
CUST0005128,Carlos,Smith,carlos.smith393@example.com,Canada,Retail,2020-12-16,1936.71,Y
CUST0005129,Jennifer,Allen,jennifer.allen582@example.com,Singapore,Retail,2019-02-22,2602.45,Y
CUST0005130,William,Lee,william.lee868@example.com,India,VIP,2019-08-09,10054.35,Y
CUST0005131,Sakura,Clark,sakura.clark574@example.com,Japan,Wholesale,2021-03-31,4596.03,Y
CUST0005132,Robert,Anderson,robert.anderson269@example.com,Canada,E-Commerce,2019-01-17,4115.37,Y
CUST0005133,John,King,john.king107@example.com,Canada,VIP,2025-02-07,1024.47,Y
CUST0005134,James,Perez,james.perez944@example.com,Canada,Wholesale,2019-10-04,580.79,Y
CUST0005135,Linda,Lewis,linda.lewis895@example.com,Brazil,Retail,2021-06-22,17077.65,Y
CUST0005136,Robert,Allen,robert.allen370@example.com,India,Retail,2024-06-03,2865.93,Y
CUST0005137,Patricia,Harris,patricia.harris465@example.com,Canada,E-Commerce,2025-05-29,5121.78,Y
CUST0005138,Ingrid,King,ingrid.king218@example.com,Canada,Retail,2020-03-21,915.36,Y
CUST0005139,Wei,Harris,wei.harris279@example.com,UAE,Corporate,2019-05-28,6246.07,N
CUST0005140,Elizabeth,Robinson,elizabeth.robinson336@example.com,Australia,Corporate,2024-09-22,13983.08,Y
CUST0005141,Patricia,Robinson,patricia.robinson744@example.com,France,Retail,2020-06-30,4786.16,Y
CUST0005142,Hans,Taylor,hans.taylor265@example.com,Brazil,VIP,2024-11-17,1174.03,N
CUST0005143,Layla,Lewis,layla.lewis4@example.com,Brazil,Wholesale,2020-10-08,4858.04,Y
CUST0005144,Joseph,Sanchez,joseph.sanchez766@example.com,Brazil,E-Commerce,2018-12-31,7769.6,Y
CUST0005145,Priya,Martin,priya.martin73@example.com,USA,Corporate,2018-03-11,3107.89,Y
CUST0005146,Sofia,Lewis,sofia.lewis360@example.com,Germany,Retail,2025-11-18,11094.56,Y
CUST0005147,Robert,Thompson,robert.thompson501@example.com,South Africa,Corporate,2020-09-15,5730.33,Y
CUST0005148,Robert,,robert.garcia28@example.com,Japan,VIP,2022-07-22,11975.51,Y
CUST0005149,Charles,Clark,charles.clark806@example.com,Canada,Wholesale,2021-08-12,5384.26,Y
CUST0005150,Robert,Harris,robert.harris954@example.com,France,Retail,2018-09-09,1203.72,Y
CUST0005151,Charles,King,charles.king410@example.com,China,VIP,2021-05-15,2353.08,Y
CUST0005152,Raj,King,raj.king606@example.com,France,VIP,2020-10-30,1626.95,Y
CUST0005153,Ingrid,Smith,ingrid.smith920@example.com,Australia,Wholesale,2022-07-19,12474.95,Y
CUST0005154,Mary,Brown,mary.brown944@example.com,South Africa,Corporate,2023-04-04,7643.92,Y
CUST0005155,John,Lewis,john.lewis498@example.com,Saudi Arabia,Wholesale,2025-05-02,6141.21,Y
CUST0005156,Karen,Gonzalez,karen.gonzalez829@example.com,Germany,Retail,2022-12-25,2290.28,Y
CUST0005157,Linda,Jones,linda.jones453@example.com,Canada,VIP,2025-11-21,1516.98,Y
CUST0005158,Patricia,Williams,patricia.williams285@example.com,Brazil,Retail,2019-11-29,7562.19,N
CUST0005159,Sarah,Jackson,sarah.jackson301@example.com,Canada,E-Commerce,2021-09-30,3713.77,Y
CUST0005160,Sofia,Lewis,sofia.lewis287@example.com,Germany,Wholesale,2020-08-13,1779.56,Y
CUST0005161,Layla,Martin,layla.martin680@example.com,Brazil,Corporate,2025-11-12,5293.67,N
CUST0005162,Mei,Hernandez,mei.hernandez235@example.com,Brazil,Retail,2023-05-21,705.85,Y
CUST0005163,Mary,Wilson,mary.wilson745@example.com,Germany,E-Commerce,2020-09-25,2473.89,N
CUST0005164,Patricia,Martin,patricia.martin633@example.com,Mexico,VIP,2024-07-18,3660.8,Y
CUST0005165,Priya,Thompson,priya.thompson220@example.com,Mexico,Corporate,2026-01-18,1300.6,Y
CUST0005166,Yuki,Robinson,yuki.robinson242@example.com,Canada,Corporate,2020-06-05,21384.66,N
CUST0005167,Karen,Ramirez,karen.ramirez712@example.com,South Africa,Wholesale,2021-01-23,1672.9,Y
CUST0005168,Elizabeth,Gonzalez,elizabeth.gonzalez812@example.com,Mexico,VIP,2021-11-30,1198.34,Y
CUST0005169,Raj,Perez,raj.perez994@example.com,Australia,Wholesale,2024-12-21,1637.86,Y
CUST0005170,Yuki,Harris,yuki.harris567@example.com,China,Retail,2020-12-04,7828.01,Y
CUST0005171,Jessica,Moore,jessica.moore591@example.com,Germany,Retail,2026-07-31,3271.33,Y
CUST0005172,Raj,Lewis,raj.lewis960@example.com,USA,Corporate,2018-01-25,4666.83,Y
CUST0005173,Olivia,Miller,olivia.miller490@example.com,Singapore,Wholesale,2021-08-01,606.16,Y
CUST0005174,William,Davis,william.davis902@example.com,Mexico,Retail,2022-05-11,675.19,Y
CUST0005175,Mary,Sanchez,mary.sanchez715@example.com,Saudi Arabia,VIP,2024-04-01,3451.38,Y
CUST0005176,Mei,Taylor,mei.taylor403@example.com,France,Corporate,2020-05-04,-8981.93,Y
CUST0005177,Liam,Lewis,liam.lewis16@example.com,Canada,E-Commerce,2025-06-07,11324.51,N
CUST0005178,Ahmed,White,ahmed.white498@example.com,USA,Wholesale,2024-09-20,953.49,Y
CUST0005179,Thomas,Rodriguez,thomas.rodriguez487@example.com,Mexico,Retail,2026-02-14,4364.88,Y
CUST0005180,Priya,Sanchez,priya.sanchez977@example.com,Mexico,VIP,2019-09-11,12722.45,Y
CUST0005181,William,Brown,william.brown338@example.com,USA,VIP,2019-12-13,2954.89,Y
CUST0005182,Patricia,Smith,patricia.smith50@example.com,Australia,Retail,2019-04-01,9347.03,Y
CUST0005183,Patricia,Garcia,patricia.garcia838@example.com,UAE,Corporate,2018-10-30,1217.59,Y
CUST0005184,Ingrid,Gonzalez,ingrid.gonzalez576@example.com,France,E-Commerce,2026-05-18,14197.28,Y
CUST0005185,Omar,Garcia,omar.garcia143@example.com,Canada,Wholesale,2018-01-05,7460.02,Y
CUST0005186,Olivia,Allen,olivia.allen144@example.com,Australia,Wholesale,2023-12-15,14679.51,Y
CUST0005187,Raj,Brown,raj.brown783@example.com,Australia,VIP,2022-07-17,6144.59,Y
CUST0005188,Richard,Wilson,richard.wilson76@example.com,USA,E-Commerce,2025-06-18,2758.1,Y
CUST0005189,Linda,Young,linda.young693@example.com,South Africa,Corporate,2025-01-16,14417.74,Y
CUST0005190,Carlos,White,carlos.white993@example.com,UAE,Corporate,2018-10-15,2111.83,Y
CUST0005191,William,Jones,william.jones791@example.com,Japan,VIP,2019-07-12,2518.63,Y
CUST0005192,Mary,Clark,mary.clark219@example.com,Saudi Arabia,Retail,2023-11-26,6533.36,Y
CUST0005193,Priya,Jackson,priya.jackson125@example.com,China,Corporate,2018-09-16,7747.58,Y
CUST0005194,Joseph,Johnson,joseph.johnson160@example.com,Germany,Corporate,2020-12-08,13753.87,Y
CUST0005195,Sofia,Thomas,sofia.thomas434@example.com,Japan,Wholesale,2021-07-21,1645.82,N
CUST0005196,John,Clark,john.clark868@example.com,China,Corporate,2021-01-26,8497.39,Y
CUST0005197,Jessica,Martinez,jessica.martinez231@example.com,Saudi Arabia,VIP,2025-06-22,7207.49,Y
CUST0005198,Joseph,Lopez,joseph.lopez352@example.com,UK,VIP,2019-09-04,829.6,Y
CUST0005199,Priya,Robinson,priya.robinson934@example.com,Canada,Wholesale,2022-04-08,2948.77,Y
CUST0005200,Jessica,Robinson,jessica.robinson598@example.com,France,VIP,2025-01-02,2161.76,Y
CUST0005201,David,Lopez,david.lopez321@example.com,UK,VIP,2022-08-25,2315.55,Y
CUST0005202,Thomas,Martin,thomas.martin701@example.com,Japan,E-Commerce,2026-07-11,20857.11,N
CUST0005203,Sofia,Wright,sofia.wright446@example.com,Japan,Retail,2019-04-21,5646.98,Y
CUST0005204,Joseph,Anderson,joseph.anderson48@example.com,India,E-Commerce,2018-04-10,6823.5,Y
CUST0005205,Layla,Johnson,,Japan,Corporate,2023-05-16,19278.87,Y
CUST0005206,Fatima,Lee,fatima.lee720@example.com,UAE,VIP,2025-07-27,2867.66,Y
CUST0005207,Patricia,Harris,patricia.harris716@example.com,South Africa,Wholesale,2023-05-27,8593.41,Y
CUST0005208,Patricia,Hernandez,patricia.hernandez945@example.com,UAE,VIP,2019-02-06,3350.5,Y
CUST0005209,Mary,Moore,mary.moore978@example.com,India,Wholesale,2023-04-01,10683.2,Y
CUST0005210,Carlos,Lopez,carlos.lopez908@example.com,Mexico,Corporate,2022-06-08,1496.27,Y
CUST0005211,Susan,Martinez,susan.martinez195@example.com,UAE,VIP,2021-05-01,15252.47,Y
CUST0005212,James,Lopez,james.lopez638@example.com,UAE,E-Commerce,2025-05-18,1734.44,Y
CUST0005213,Sakura,Robinson,sakura.robinson789@example.com,Germany,Corporate,2024-05-28,-2474.26,Y
CUST0005214,Wei,Young,wei.young874@example.com,Brazil,E-Commerce,2026-07-25,7556.88,Y
CUST0005215,Elizabeth,Taylor,elizabeth.taylor738@example.com,China,E-Commerce,2025-08-26,3002.36,Y
CUST0005216,John,Walker,john.walker692@example.com,Germany,Corporate,2023-02-11,5185.16,Y
CUST0005217,Layla,Ramirez,layla.ramirez152@example.com,UAE,Corporate,2025-04-28,3440.09,Y
CUST0005218,Sofia,Miller,sofia.miller106@example.com,UK,E-Commerce,2024-03-25,7281.15,Y
CUST0005219,David,Wilson,david.wilson213@example.com,USA,Retail,2024-02-03,1796.0,Y
